record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00001,Olympia Capital Holdings PLC,OCH,Annual / full-year,Annual report,2026,2026 OCHL INTEGRATED-REPORT,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2026/08/2026-OCHL-INTEGRATED-REPORT.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00002,Olympia Capital Holdings PLC,OCH,Periodic results material,Financial results / statements,2026,OCHL -2026 AUDITED FINANCIALS,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2026/07/OCHL-2026-AUDITED-FINANCIALS-FOR-PUBLICATION-FINAL-SUMMARY.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00003,Olympia Capital Holdings PLC,OCH,Semi-annual / half-year,Financial results / statements,2025,OCHL- Half year unaudited reports as at August 2025,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2025/10/OCHL-Half-year-unaudited-reports-as-at-August-2025-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00004,Olympia Capital Holdings PLC,OCH,Periodic results material,Financial results / statements,2025,Olympia Capital-Audited Financial Reports 2025,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2025/07/Olympia-Capital-Audited-Financial-Reports-2025-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00005,Olympia Capital Holdings PLC,OCH,Periodic results material,Financial results / statements,2025,SUMMARY OF OCHL 2025 AUDITED FINANCIALS,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2025/06/OCHL-2025-AUDITED-FINANCIALS-FOR-PUBLICATION.xlsx-FINAL-SUMMARY.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00006,Olympia Capital Holdings PLC,OCH,Periodic results material,Financial results / statements,2024,OCHL 2024 audited financial report,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2024/07/OCHL-2024-AUDITED-FINANCIALS-FOR-PUBLICATION-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00007,Olympia Capital Holdings PLC,OCH,Semi-annual / half-year,Financial results / statements,2024,OCHL 2024 unaudited half-year financial report,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2024/10/OCHL-2024-Final-Half-Year-Unaudited-financial-reports-for-online-publication.-xlsx-Sheet1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00008,Olympia Capital Holdings PLC,OCH,Periodic results material,Financial results / statements,2024,OCHL 2024 audited financial report,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2024/07/Olympia-Capital-Holdings-Limited-28-February-2024-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00009,Olympia Capital Holdings PLC,OCH,Semi-annual / half-year,Financial results / statements,2023,OCHL 2023 unaudited half-year financials,https://ochl.co.ke/investment/,https://ochl.co.ke/wp-content/uploads/2023/10/OCHL-GROUP-HALF-YEAR-2023-UNAUDITED-FINANCIALS-FOR-PUBLICATION.xls.xlsx-Sheet1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
