record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00001,NCBA Group PLC,NCBA,Semi-annual / half-year,Financial results / statements,2026,NCBA Group PLC H1 – 2026 Investor Deck,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/2026/08/NCBA-Group-Plc-H1-26-Investor-Deck-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00002,NCBA Group PLC,NCBA,Semi-annual / half-year,Financial results / statements,2026,NCBA GROUP PLC H1 2026 Financial Results Press Release Final,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/2026/08/NCBA-GROUP-PLC-H1-2026-Financial-Results-Press-Release-Final.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00003,NCBA Group PLC,NCBA,Semi-annual / half-year,Financial results / statements,2026,NCBA Group – H1 2026 Unaudited Financials,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/2026/08/NCBA-Group-H1-2026-Unaudited-Financials.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00004,NCBA Group PLC,NCBA,Semi-annual / half-year,Financial results / statements,2026,NCBA Investment Bank – H1 2026 Unaudited Financials,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/2026/08/NCBA-Investment-Bank-H1-2026-Unaudited-Financials.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00005,NCBA Group PLC,NCBA,Quarterly,Financial results / statements,2026,NCBA Group Q1 2026 Financial Results,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/2026/05/NCBA-GROUP-PLC-FINANCIALS-PUBLICATION-Q1-2026-FINAL.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00006,NCBA Group PLC,NCBA,Periodic results material,Financial results / statements,2025,NCBA Group Abridged Financials FY2025,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/2026/04/NCBA-Group-Abridged-Financials-FY2025.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00007,NCBA Group PLC,NCBA,Periodic results material,Financial results / statements,2026,NCBA Group Financials Final 25.03.2026,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/securepdfs/2026/04/NCBA-Group-Financials-Final-25.03.2026.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00008,NCBA Group PLC,NCBA,Quarterly,Financial results / statements,2025,NCBA Group Q3 2025 Financial Results,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/securepdfs/2026/03/NCBA-Group-Q3-2025-Financial-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00009,NCBA Group PLC,NCBA,Quarterly,Financial results / statements,2025,Press Release NCBA Q3 2025 Financial Results,https://ncbagroup.com/quarterly-earnings/,https://ncbagroup.com/wp-content/uploads/securepdfs/2026/03/Press-Release-NCBA-Q3-2025-Financial-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
