record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00017,HF Group PLC,HFCK,Semi-annual / half-year,Financial results / statements,2022,H1 2022 HF GROUP Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2022/H1-2022-HF-GROUP-FINANCIALS.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00018,HF Group PLC,HFCK,Quarterly,Financial results / statements,2022,HF Group Q3 2022 Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2022/HF-Group-Q3-2022-Financials.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00019,HF Group PLC,HFCK,Quarterly,Financial results / statements,2022,Q1 2022 Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2022/QUARTER1-2022-FINANCIALS.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00020,HF Group PLC,HFCK,Periodic results material,Financial results / statements,2021,FY2021 End Year Results,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2021/FY2021-End-Year-Results%20Q4.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00021,HF Group PLC,HFCK,Periodic results material,Financial results / statements,2021,HF Group Abridged Financials 2021,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2021/HF-Group-Abridged-Financials-2021.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00022,HF Group PLC,HFCK,Periodic results material,Financial results / statements,2021,HF Group Audited Financials Dec 2021,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2021/HF-Group-Audited-Financials-Dec-2021-compressed.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00023,HF Group PLC,HFCK,Quarterly,Financial results / statements,2021,HF Group Q3 2021 Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2021/HF-Group-Q3-2021-Financials.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00024,HF Group PLC,HFCK,Quarterly,Financial results / statements,2021,Q1 March 2021 Accounts for Publication,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2021/Q1%20March-2021-Accounts-for-Publication.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00025,HF Group PLC,HFCK,Semi-annual / half-year,Financial results / statements,2020,HF Group H1 2020 Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2020/HF-Group-H1-2020-Financials%20Q2.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00026,HF Group PLC,HFCK,Quarterly,Financial results / statements,2020,HF Group Q3 2020 Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2020/HF-Group-Q3-2020-Financials.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00027,HF Group PLC,HFCK,Periodic results material,Financial results / statements,2020,HFC Accounts Published Dec 2020,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2020/HFC-Accounts-PUBLISHED-DEC2020%20Q4.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
