record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00001,BK Group PLC,BKG,Quarterly,Financial results / statements,2025,BK Group Plc Announces its Audited Q4 & FY Financial Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/1_BK_Group_Plc_Announces_its_Audited_FY_2025_Financial_Results_final_d8835ee66c.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00002,BK Group PLC,BKG,Quarterly,Financial results / statements,2025,Bank of Kigali Announces Q3 2025 Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Financials_Sept_2025_Newspaper_441ebac4b1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00003,BK Group PLC,BKG,Quarterly,Financial results / statements,2025,BK Group Announces Q3 2025 Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Financials_Sept_2025_1_signed_adfd8a229c.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00004,BK Group PLC,BKG,Periodic results material,Financial results / statements,2025,Bank of Kigali Announces 1H 2025 Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/Bank_of_Kigali_Announce_H1_2025_results_2411ca25c1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00005,BK Group PLC,BKG,Periodic results material,Financial results / statements,2025,BK Group Plc Announces 1H 2025 Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Gr_P_June_2025_Signed_1ec51b67d6.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00006,BK Group PLC,BKG,Quarterly,Financial results / statements,2025,BK Group Plc Announces Unaudited Q1 2025 Financial Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Unaudited_Q1_2025_Financial_Results_1_bb11da9d07.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00007,BK Group PLC,BKG,Quarterly,Financial results / statements,2024,BK Group Announces 2024 Q4&FY Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Audited_Financial_Results_FY_2024_Final_f09b89ed87.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00008,BK Group PLC,BKG,Quarterly,Financial results / statements,2024,"BK Group Plc Announces Unaudited, IFRS-Based Q3 & 9M 2024 Results",https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Q3_and_9_M_2024_Unaudited_Financial_Results_3858d547c4.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00009,BK Group PLC,BKG,Periodic results material,Financial results / statements,2024,BK Group Announces 1H 2024 Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Announces_1_H_2024_Results_Press_Release_7cc5ea1d6e.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00010,BK Group PLC,BKG,Quarterly,Financial results / statements,2024,BK Group Announces Unaudited Financial Results - Q1 2024,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Unaudited_Financial_Results_Q1_2024_1_8f148801d2.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00011,BK Group PLC,BKG,Quarterly,Financial results / statements,2023,"BK Group Plc Announces Unaudited, IFRS-Based Q3 & 9M 2023 Results",https://bk.rw/en/about/document-center,https://bk.rw/uploads/Press_Release_Q3_9_M_2023_666c1224fb.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00012,BK Group PLC,BKG,Quarterly,Financial results / statements,2023,BK Group Plc Announces Reviewed Results - Q2 and 1H 2023,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Reviewed_Results_Q2_and_1_H_2023_2_35631db0b5.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00013,BK Group PLC,BKG,Quarterly,Financial results / statements,2023,BK Group Plc Announces Reviewed Financial Results - Q1 2023,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Reviewed_Financial_Results_Q1_2023_e484a3747c.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00014,BK Group PLC,BKG,Quarterly,Financial results / statements,2022,BK Group Plc Announces FY & Q4 2022 Audited Results,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_FY_Q4_2022_Audited_Results_3de5982e07.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00015,BK Group PLC,BKG,Quarterly,Financial results / statements,2022,BK Group Announces Reviewed Financial Results - Q3 & 9M 2022,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Annouces_Reviewed_Financial_Results_Q3_9_M_2022_23b21343d0.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00016,BK Group PLC,BKG,Quarterly,Financial results / statements,2022,BK Group Plc Announces Reviewed Financial Results - Q2 & 1H 2022,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Reviewed_Financial_Results_Q2_1_H_2022_6f6e026644.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00017,BK Group PLC,BKG,Quarterly,Financial results / statements,2022,Bk Group Plc annouces Unaudited Financials results Q1 2022,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Unaudited_Financial_Results_Q1_2022_1_a9ebf43f97.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00018,BK Group PLC,BKG,Quarterly,Financial results / statements,2021,BK Group Plc AnnouncesAudited Results Q4 FY 2021,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Q4_FY_2021_Audited_Results_3_e9316b1210.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00019,BK Group PLC,BKG,Quarterly,Financial results / statements,2021,BK Group Plc Announces Unaudited Results - Q3 and 9M 2021,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Unaudited_Results_Q3_and_9_M_2021_49a307dce0.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00020,BK Group PLC,BKG,Quarterly,Financial results / statements,2021,BK Group Plc Announces Reviewed Results - Q2 and 1H 2021,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Reviewed_Results_Q2_and_1_H_2021_be1fe2921f.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00021,BK Group PLC,BKG,Quarterly,Financial results / statements,2021,BK Group Plc Announces Unaudited Financial Results Q1 2021,https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Unaudited_Q1_2021_Financail_Results_6543a64b45.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00022,BK Group PLC,BKG,Quarterly,Financial results / statements,2020,"BK Group Plc Announces Unaudited , Q4 & FY Results 2020",https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Q4_FY_2020_Audited_Results_ed4fb2ca5a.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00023,BK Group PLC,BKG,Quarterly,Financial results / statements,2020,"BK Group Plc Announces Unaudited, Q3 & 9M Results 2020",https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Announces_Unaudited_IFRS_Based_Q3_9_M2020_Results_a9f316fc2a.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00024,BK Group PLC,BKG,Quarterly,Financial results / statements,2020,"BK Group Plc Annouces Reviewed, Q2 and 1H Results 2020",https://bk.rw/en/about/document-center,https://bk.rw/uploads/BK_Group_Plc_Q2_and_1_H_2020_Reviewed_Results_968b1c6fdf.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
