record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00018,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2012,CIC Insurance Group Annual Report 2012 Annual Report 2012 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CICInsurance-Group-Annual-Report-2012.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00019,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2011,CICInsurance Group Annual Report 2011 Annual Report 2011 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CICInsurance-Group-Annual-Report-2011.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00020,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2010,CICInsurance Group Annual Report 2010 Annual Report 2010 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CICInsurance-Group-Annual-Report-2010.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00021,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2023,CIC Insurance Group Full Year 2023 Results Financial Report 2023 Download,https://www.cicinsurancegroup.com/investor-relations/,https://www.cicinsurancegroup.com/wp-content/uploads/2024/05/CIC-Group-Full-Year-2023-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00022,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2021,CIC Insurance Group Financial Report 2021 Financial Report 2021 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2022/03/CIC-Group-Consolidated-Financial-Results-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00023,CIC Insurance Group PLC,CIC,Semi-annual / half-year,Financial results / statements,2022,CIC Insurance Group Financial H1 Report 2022 Financial Report 2022 Download,https://www.cicinsurancegroup.com/investor-relations/,https://www.cicinsurancegroup.com/wp-content/uploads/2022/08/CIC-Insurance-Group-H1-Results-2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00024,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2010,CIC-Insurance-Group-Financials-2010 Financial Report 2010 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CIC-Insurance-Group-Financials-2010.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00025,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2018,CIC Integrated Financial Report 2018 Financial Report 2018 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CIC-Integrated-Financial-Report-2018-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00026,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2019,CIC Integrated Financial Report 2019 Financial Reports 2019 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CIC-Integrated-Financial-Report-2019-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00027,CIC Insurance Group PLC,CIC,Semi-annual / half-year,Financial results / statements,2020,CIC Group Half Year Financials 2020 Financial Reports 2020 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CIC-Group-Half-Year-Financials-2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
