record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00019,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2019,NORP source page,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/assets/reports/annualreport_2019.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00020,Standard Group PLC,SGL,Periodic results material,Financial results / statements,,Standard Group Financials,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/assets/reports/Standard_Group_Financials.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00021,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2018,annualreport 2018,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/assets/reports/annualreport_2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00022,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2017,annualreport 2017,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/assets/reports/annualreport_2017.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00023,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2016,annualreport 2016,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/assets/reports/annualreport_2016.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00024,Standard Group PLC,SGL,Annual / full-year,Annual report,2018,Annual Report SG 2018,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/assets/reports/Annual_Report_SG_2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00025,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2017,annualreport2017,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/assets/annualreport2017.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00026,Standard Group PLC,SGL,Periodic results material,Financial results / statements,,annualreport,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/annualreport.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00027,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2015,annualreport2015,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/annualreport2015.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00028,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2014,annualreport2014,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/annualreport2014.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00029,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2013,annualreport2013,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/annualreport2013.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00030,Standard Group PLC,SGL,Periodic results material,Financial results / statements,2012,annualreport2012,https://www.standardmedia.co.ke/corporate/investors,https://www.standardmedia.co.ke/corporate/annualreport2012.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
