record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00014,Kenya Airways PLC,KQ,Annual / full-year,Annual report,,auditors-report-on-the-summary-financial-statements.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/auditors-report-on-the-summary-financial-statements.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00015,Kenya Airways PLC,KQ,Annual / full-year,Annual report,2023,kenya-airways-records-an-operating-profit-of-kshs-10.5-billion-in-full-year-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2023/kenya-airways-records-an-operating-profit-of-kshs-10.5-billion-in-full-year-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00016,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2023,hy-2023-financial-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2023/hy-2023-financial-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00017,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2023,hy-investor-briefing.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2023/hy-investor-briefing.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00018,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2023,hy23_press-release_investor-briefing-final.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2023/hy23_press-release_investor-briefing-final.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00019,Kenya Airways PLC,KQ,Semi-annual / half-year,Financial results / statements,2022,financials-statement-half-year-2022.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/financials-statement-half-year-2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00020,Kenya Airways PLC,KQ,Semi-annual / half-year,Financial results / statements,2022,kq-half-year-presentation-2022.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/kq-half-year-presentation-2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00021,Kenya Airways PLC,KQ,Semi-annual / half-year,Financial results / statements,2022,press-release---half-year-2022-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/press-release---half-year-2022-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00022,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2022,financial-year-2022-kq-financial-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/financial-year-2022-kq-financial-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00023,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2022,kq-financial-year-2022-invester-briefing-presentation.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/kq-financial-year-2022-invester-briefing-presentation.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
