record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00047,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2016,Stanbic Holdings Plc Audited Financial Statements 31 st December 2016,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/StanbicHoldingsPlc2016FinancialStatements.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00048,Stanbic Holdings PLC,SBIC,Periodic results material,Financial results / statements,2020,Stanbic Holdings Plc Investor Briefing Presentation December 2020,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/2020/Stanbic Holdings Plc Investor Briefing Presentation December 2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00049,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2022,here,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/2022/H1/StanbicGroupOwnershipStructure_March2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00050,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2025,2025 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Annual Reports/2025/Stanbic_Holdings_Annual_Integrated_Report_2025.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00051,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2023,2023 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Annual Reports/2024/2023 Stanbic Holdings Plc Annual Integrated Report.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00052,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2022,2022 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Annual Reports/2023/2022 Stanbic Holdings Plc Annual Integrated Report.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00053,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2021,2021 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/2022/H1/IntergratedAnnualReport2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00054,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2020,2020 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/Stanbic Holdings PLC Annual Integrated Report 2020_web.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00055,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2019,2019 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/2019SHPlcAnnualIntegratedReport.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00056,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2018,2018 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/2018StanbicHoldingsPlcAnnualIntegratedReport.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00057,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2017,2017 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/Stanbic_Holdings_Plc_2017_Annual_Integrated_Report.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00058,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2016,2016 Stanbic Holdings Plc Annual Integrated Report,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/StanbicHoldingsPlc_Annual Report_2016.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00059,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2026,Stanbic Bank Kenya Half Year Results 2026,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2026/Stanbic Bank H1 2026 Financial Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00060,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2026,Stanbic Bank Kenya Unaudited Results Quarter 1 2026,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2026/Stanbic-Bank-Q1-2026-Financial-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00061,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2025,Stanbic Bank Kenya Audited Financial Statements 31st December 2025,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2026/Stanbic Bank Kenya Audited Financial Statements 31st December 2025.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00062,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2025,Stanbic Bank Kenya Full Year Results 2025,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/2026/Stanbic Bank Full Year 2025 Financial Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00063,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2025,Stanbic Bank Kenya Unaudited Results Quarter 3 2025,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Holdings PLC/Financials/2025/Stanbic Bank Financial Results - Q3 2025.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00064,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2025,Stanbic Bank Kenya Half Year Results 2025,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2025/Stanbic Bank H1 2025 Financial Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00065,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2025,Stanbic Bank Kenya Unaudited Results Quarter 1 2025,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2025/Stanbic Bank Kenya Unaudited Results Quarter 1 2025.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00066,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2024,Stanbic Bank Kenya Audited Financial Statements 31st December 2024,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2025/Stanbic Bank Kenya Audited Financial Statements 31st December 2024.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
