issuer,ticker,title,url,source_page,source_tier,report_year_label,notes
Kurwitu Ventures Ltd,KURV,Kurwitu Ventures Ltd - Financial Statements for the Year Ended 31-Dec-2020,https://www.nse.co.ke/wp-content/uploads/kurwitu-ventures-ltd-financial-statements-for-the-year-ended-31-dec-2020.pdf,https://www.nse.co.ke/listed-company-announcements/,NSE/exchange fallback,2020,Exact title and direct PDF link exposed by the official NSE announcements year filter; annual period confirmed by title.
