issuer,ticker,title,url,source_page,source_tier,report_year_label,notes
Shri Krishana Overseas PLC,SKL.O0000,Shri Krishana Overseas PLC-Financial statements For the year ended 31st December 2025,https://www.nse.co.ke/wp-content/uploads/Shri-Krishana-Overseas-PLC-Financial-statements-For-the-year-ended-31st-December-2025.pdf,https://www.nse.co.ke/listed-company-announcements/,NSE/exchange fallback,2025,Exact title and direct PDF link exposed on official NSE listed-company announcements page; source is an exchange fallback rather than issuer first-party.
