issuer,ticker,title,url,source_page,source_tier,report_year_label,notes
East African Cables PLC,CABL,East African Cable- Announcement of 2025 Half year unaudited Results,https://www.nse.co.ke/wp-content/uploads/East-African-Cable-Announcement-of-2025-Half-year-unaudited-Results.pdf,https://www.nse.co.ke/listed-company-announcements/,NSE/exchange fallback,2025,Exact title and direct PDF link exposed on official NSE listed-company announcements page; half-year taxonomy retained from title.
