title,url,filename,source_page
LAPTRUST IMARA I-REIT 2024 Annual Report,https://laptrustimaraireit.co.ke/wp-content/uploads/2025/03/LAPTRUST-IMARA-I-REIT-2024-Annual-report.pdf,LAPTRUST-IMARA-I-REIT-2024-Annual-report.pdf,https://laptrustimaraireit.co.ke/integrated-annual-reports/
LAPTRUST IMARA I-REIT 2023 Annual Report,https://laptrustimaraireit.co.ke/wp-content/uploads/2024/05/LAPTRUST-IMARA-I-REIT-2023-Annual-Report-compressed.pdf,LAPTRUST-IMARA-I-REIT-2023-Annual-Report-compressed.pdf,https://laptrustimaraireit.co.ke/integrated-annual-reports/
2025 Semi-Annual Report — LAPTRUST IMARA I-REIT,https://laptrustimaraireit.co.ke/wp-content/uploads/2025/07/Semi-Annual-Report-2025-LAPTRUST-IMARA-I-REIT.pdf,Semi-Annual-Report-2025-LAPTRUST-IMARA-I-REIT.pdf,https://laptrustimaraireit.co.ke/semi-annual-reports/
2024 Semi-Annual Report — LAPTRUST IMARA I-REIT,https://laptrustimaraireit.co.ke/wp-content/uploads/2024/07/2024-LAPTRUST-Imara-I-REIT-Semi-Annual-Report.pdf,2024-LAPTRUST-Imara-I-REIT-Semi-Annual-Report.pdf,https://laptrustimaraireit.co.ke/semi-annual-reports/
2023 Semi-Annual Report — LAPTRUST IMARA I-REIT,https://laptrustimaraireit.co.ke/wp-content/uploads/2023/07/2023-Semi-Annual-Report-LAPTRUST-Imara-I-REIT-Final.pdf,2023-Semi-Annual-Report-LAPTRUST-Imara-I-REIT-Final.pdf,https://laptrustimaraireit.co.ke/semi-annual-reports/
LAPTRUST IMARA I-REIT H1 2023 Financial Statements,https://laptrustimaraireit.co.ke/wp-content/uploads/2023/08/LAPTRUST-IMARA-I-REIT-H1-2023.pdf,LAPTRUST-IMARA-I-REIT-H1-2023.pdf,https://laptrustimaraireit.co.ke/semi-annual-reports/
