title,url,filename
Group Unaudited Results For Six Months Period Ended 30th June 2012,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2012/Group-Unaudited-Results-For-Six-Months-Period-Ended-30th-June-2012.pdf,Group-Unaudited-Results-For-Six-Months-Period-Ended-30th-June-2012.pdf
Annual Report 2012,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2012/Annual-Report-2012.pdf,Annual-Report-2012.pdf
2012 Financial Results,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2012/2012-Financial-Results.pdf,2012-Financial-Results.pdf
2012 Condensed Financial Statements,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2012-Condensed-Financial-Statements.pdf,2012-Condensed-Financial-Statements.pdf
WPP Scangroup Annual Report – 2011,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2011/WPP-Scangroup-Annual-Report-2011.pdf,WPP-Scangroup-Annual-Report-2011.pdf
2011 Half Yearly Financial Results,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2011/2011-Half-Yearly-Financial-Results.pdf,2011-Half-Yearly-Financial-Results.pdf
2011 Financial Results,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2011/2011-Financial-Results.pdf,2011-Financial-Results.pdf
WPP-Scangroup Annual Report 2010,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/Annual-Report-2010.pdf,Annual-Report-2010.pdf
WPP-Scangroup Annual Report 2009,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2009/Annual-Report-2009.pdf,Annual-Report-2009.pdf
WPP-Scangroup Annual Report 2008,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2008/Annual-Report-2008.pdf,Annual-Report-2008.pdf
WPP-Scangroup Annual Report 2007,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2007/Annual-Report-2007.pdf,Annual-Report-2007.pdf
